probe_id	log2FC_M	AveExpr	t	P.Value	adjP	B	chr	pos	strand	UCSC_RefGene_Name	Relation_to_Island	beta_tumor	beta_normal	delta_beta	sig
cg04376312	1.7674537700557857	0.7956158307969265	1.8629371965858432	0.08320253858667127	0.5580977250805568	-4.5767026468608485	chr3	123602485	+	MYLK;MYLK;MYLK;MYLK	N_Shore	0.6708068852828065	0.427402491531118	0.24340439375168854	NS
cg15009698	-1.5127927379812158	-4.1675110419631824	-1.8623521960660623	0.08328961090174744	0.5580977250805568	-4.577589803640884	chr5	77590494	-	AP3B1;AP3B1	Island	0.059945201548107264	0.11562298708593984	-0.05567778553783257	NS
cg00619207	-1.3593791441361638	0.1016997105761464	-1.8623061089146842	0.08329647404995666	0.5580977250805568	-4.5776596881254745	chr1	111743368	+	DENND2D	N_Shelf	0.44650063454393923	0.6722768413861032	-0.22577620684216398	NS
cg19713196	-0.7885507471556151	-3.944550408639845	-1.8622619164291885	0.08330305552691433	0.5580977250805568	-4.577726698669597	chr1	201368390	+	LAD1	N_Shore	0.05638186248563388	0.09142691399531937	-0.03504505150968549	NS
cg02774439	1.9175973101432477	-2.864576764642474	1.8621864782852489	0.08331429141934436	0.5580977250805568	-4.577841085892145	chr4	174451251	-	HAND2;NBLA00301;HAND2	Island	0.2517102079491929	0.054122821551011696	0.19758738639818121	NS
cg19545851	-0.7971069636717375	-5.508453646074074	-1.8620790796614266	0.08333028990715881	0.5580977250805568	-4.578003930247574	chr5	162887280	+	HMMR;HMMR;NUDCD2;HMMR;HMMR	S_Shore	0.020090570343527812	0.0330701052228545	-0.012979534879326689	NS
cg01526089	-0.5814598595186117	2.131270316173909	-1.8619782077381628	0.08334531866235081	0.5580977250805568	-4.578156873394814	chr17	3819390	+	P2RX1	OpenSea	0.7928535101303777	0.8482086205176488	-0.055355110387271034	NS
cg15720535	2.6085055900891665	-0.5534372142720139	1.8618646800824625	0.08336223588246379	0.5580977250805568	-4.578328999482662	chr9	139582585	-	AGPAT2;AGPAT2	Island	0.5683795901114078	0.19390817631943114	0.3744714137919767	NS
cg14764661	1.252432540260482	-3.529406981259941	1.8613569211142924	0.08343793680362159	0.5580977250805568	-4.57909876781597	chr17	60704382	-	MRC2	N_Shore	0.12383510411298586	0.057772397822944375	0.06606270629004149	NS
cg06731599	0.8336774588266868	0.10336840257440985	1.8612245153384677	0.0834576870834051	0.5580977250805568	-4.579299476180144	chrX	40440704	+	ATP6AP2	Island	0.5601844097272833	0.4199443512939163	0.14024005843336707	NS
cg07197059	1.3690308626432999	-1.7004373371289818	1.8610419481166856	0.08348492655805018	0.5580977250805568	-4.579576208410129	chr14	23836012	-	EFS;EFS	S_Shore	0.32621893797571594	0.15019630078369064	0.1760226371920253	NS
cg08715135	0.8181684935206193	-5.031483541595887	1.8607619568687093	0.08352671741918848	0.5580977250805568	-4.580000583278469	chr8	126442747	-	TRIB1;TRIB1	Island	0.038417651263542886	0.022341476027684624	0.01607617523585826	NS
cg04995095	-1.9599210641853282	-0.2792143170581638	-1.8604051876272356	0.08357999516042017	0.5580977250805568	-4.580541273984717	chr17	72619556	-	CD300E	OpenSea	0.3695225457157077	0.6678057267986602	-0.29828318108295254	NS
cg02946850	-1.5732711079253754	1.0791147945226411	-1.8601856537393018	0.08361279414849539	0.5580977250805568	-4.580873951541656	chr7	126882944	-	GRM8;GRM8;GRM8	OpenSea	0.5703980318338171	0.8143443446759877	-0.2439463128421706	NS
cg13118849	-1.3502484013860527	1.6629220499364978	-1.8601709294077406	0.08361499441835275	0.5580977250805568	-4.5808962636924715	chr19	19327542	+	NCAN	OpenSea	0.6703859352876865	0.8573823630353112	-0.1869964277476247	NS
cg04368877	1.4074665529614978	3.620335169531376	1.859710552069028	0.08368381519366849	0.5580977250805568	-4.581593832662872	chr16	30937210	-	FBXL19	S_Shore	0.917377754836579	0.8457585106771572	0.07161924415942178	NS
cg09747578	-1.8681927196981243	-3.4029355987463448	-1.859700352761681	0.08368534043990358	0.5580977250805568	-4.581609285618806	chr1	46769076	+	LRRC41;UQCRH	S_Shore	0.0964916286882326	0.2424654267371324	-0.1459737980488998	NS
cg26916607	-0.866795535427069	2.35770882435296	-1.859648944623589	0.08369302860292718	0.5580977250805568	-4.581687173255891	chr16	56994770	+	CETP	OpenSea	0.7954533716644704	0.8844485969801146	-0.08899522531564419	NS
cg04505023	-1.037969869856831	0.038737946850046404	-1.859600911469238	0.08370021260420123	0.5580977250805568	-4.581759946364767	chr1	152956186	+	SPRR1A	OpenSea	0.4601653173967044	0.6260868385691553	-0.16592152117245085	NS
cg06148264	1.1796757182019568	-2.4460094703076347	1.8595263655482723	0.08371136303912921	0.5580977250805568	-4.581872885714127	chr6	2841468	-	SERPINB1	N_Shore	0.21812493683211429	0.10357171607328448	0.1145532207588298	NS
cg04828792	-1.1570544515356507	2.6902474437430266	-1.858765717261003	0.08382521546106174	0.5583602589504326	-4.5830251387874785	chr21	42733433	+	MX2	OpenSea	0.8056853665306608	0.91480929897757	-0.10912393244690921	NS
cg08647446	-1.166598483709453	-2.580838916846177	-1.8585468592743906	0.08385799941518121	0.5583602589504326	-4.58335662007712	chr4	74486298	-	RASSF6;RASSF6;RASSF6	S_Shore	0.1434093433064948	0.22694550026403776	-0.08353615695754296	NS
cg07597871	-0.7949271956442127	-4.87132076850211	-1.8579372519904176	0.08394937645930316	0.5583602589504326	-4.584279807243908	chr1	112162932	+	RAP1A;RAP1A	S_Shore	0.029417981201621667	0.05638087333087115	-0.02696289212924948	NS
cg13552869	1.1248238707665363	-0.1918486493700148	1.8576028445519646	0.08399954032679413	0.5583602589504326	-4.584786156935588	chr16	29909924	-	SEZ6L2;SEZ6L2;SEZ6L2;SEZ6L2	N_Shore	0.5288717360836286	0.34099047163333673	0.18788126445029185	NS
cg13669465	-0.9559417957098556	-4.760957355867619	-1.857438784429764	0.08402416051421063	0.5583602589504326	-4.5850345522046645	chr10	99205343	+	ZDHHC16;EXOSC1;ZDHHC16;ZDHHC16;ZDHHC16;ZDHHC16	N_Shore	0.0349429335411051	0.0553750181645591	-0.020432084623454	NS
cg01980222	0.9640211444240052	-0.26924114054341075	1.8571525104255266	0.08406713658849885	0.5583602589504326	-4.58546795446974	chr6	41130917	+	TREM2;TREM2	OpenSea	0.506489673857241	0.3436757679186105	0.1628139059386305	NS
cg01585758	0.723766819434106	-4.35794306889741	1.856909397844342	0.08410364863901544	0.5583602589504326	-4.585835981923505	chr2	203102753	+	SUMO1;SUMO1;SUMO1	Island	0.058241044583467926	0.03374998802124787	0.024491056562220052	NS
cg08009622	2.142052930225637	-3.240137356685262	1.8566132112968	0.08414815084186636	0.5583602589504326	-4.586284315160101	chr6	75916327	-	COL12A1;COL12A1	Island	0.23041961914529482	0.04564456282612973	0.1847750563191651	NS
cg20795863	-0.8270367321654656	4.401902829783047	-1.8566114562135991	0.08414841460701018	0.5583602589504326	-4.5862869716781605	chr2	233896119	-	NEU2	OpenSea	0.9409421174684894	0.9672356394569068	-0.02629352198841739	NS
cg04865575	-0.6752065938772128	-5.390550679633811	-1.8563266136607204	0.08419123238625226	0.5583602589504326	-4.586718093661261	chr10	27443031	-	YME1L1;MASTL;YME1L1	Island	0.021545085636788867	0.03275979819382375	-0.011214712557034882	NS
cg03251857	-1.1797541298046808	1.0389836800313368	-1.8562948439602007	0.0841960092448048	0.5583602589504326	-4.586766176110537	chr9	134164580	+	PPAPDC3	OpenSea	0.5936385549564276	0.7812611130808635	-0.18762255812443596	NS
cg18089000	0.7810552322884224	1.9247058671086033	1.8562270258608313	0.08420620711481366	0.5583602589504326	-4.586868815061752	chr9	136039706	-	GBGT1	S_Shore	0.8077283853935397	0.7195896159126816	0.08813876948085819	NS
cg13306784	-0.7608223083633175	-2.9192989277460355	-1.8561917966808335	0.08421150499570022	0.5583602589504326	-4.586922131609015	chr9	139334488	+	INPP5E	Island	0.10850543196408592	0.161719915146835	-0.05321448318274909	NS
cg19618706	-1.0766323645919074	-0.6969630012871284	-1.8559174080935759	0.08425277868179083	0.5583602589504326	-4.58733737637198	NA	NA	NA	NA	NA	0.35072599801798077	0.5084213933302075	-0.15769539531222676	NS
cg26090652	2.5260938527376644	-3.4650123833861204	1.8559144495624027	0.08425322380444755	0.5583602589504326	-4.5873418534548325	chr11	119211440	+	C1QTNF5;MFRP	Island	0.2599147301320275	0.027534000366708798	0.23238072976531868	NS
cg18694780	-1.269138571467609	-3.4197066452028237	-1.8554950611364032	0.08431634376195825	0.5583602589504326	-4.5879764625200465	chr2	237477359	-	CXCR7	S_Shore	0.09757013449358384	0.14756302570275975	-0.04999289120917591	NS
cg07442479	2.127361374706648	-2.402129757635536	1.8554155293921437	0.08432831844541169	0.5583602589504326	-4.588096798609505	chr5	37839769	-	GDNF;GDNF	Island	0.31409736530533405	0.07056844093242393	0.24352892437291013	NS
cg04335339	0.8629912764899323	-2.805104099331275	1.8553097280898372	0.08434425076149797	0.5583602589504326	-4.588256877329387	chr10	116853118	-	ATRNL1	Island	0.1598184771599896	0.0873684777065326	0.072449999453457	NS
cg08955609	0.6832752076189916	-4.540893092867315	1.8542161464252824	0.0845090881251546	0.5592328637402767	-4.589911164687617	chr19	45409353	+	APOE	N_Shelf	0.05099556688507697	0.030166876736822473	0.020828690148254496	NS
cg07810156	-1.0203945574410254	-0.25790071882573873	-1.8535377911378614	0.08461148266457762	0.5593467827557563	-4.590937039672379	chr1	47655682	-	PDZK1IP1;PDZK1IP1	OpenSea	0.41176895091587123	0.575119515520978	-0.16335056460510672	NS
cg00128197	0.9587334712477356	-1.1761840481740182	1.8532660001869796	0.08465253939421948	0.5593467827557563	-4.5913480062251155	chrX	53461455	+	HSD17B10;HSD17B10	Island	0.36768580939890455	0.22117710886382325	0.1465087005350813	NS
cg24643262	-0.8441217458360963	0.7280626627570947	-1.8526586356297812	0.08474435233974707	0.5593467827557563	-4.592266254381582	chrX	15518862	+	BMX	OpenSea	0.5763297278039985	0.7081805945136255	-0.13185086670962698	NS
cg17279839	1.4073018110072275	-0.5594165861037561	1.852376423109597	0.08478704364356172	0.5593467827557563	-4.59269285873478	chr7	150038598	-	RARRES2	Island	0.5009069599866331	0.27619517923836	0.22471178074827314	NS
cg18380974	0.8846610990072771	-3.6767311472723496	1.852062270630614	0.08483458926652956	0.5593467827557563	-4.593167699692738	chr3	178789848	+	ZMAT3;ZMAT3	S_Shore	0.09574653371719677	0.051373321795475074	0.044373211921721695	NS
cg07475247	-1.2985562631945207	-4.2941280332375	-1.851470688926889	0.08492418740763946	0.5593467827557563	-4.594061745200392	chr7	102938279	+	PMPCB	S_Shore	0.050589536625837726	0.09653008040730342	-0.04594054378146569	NS
cg08733774	-1.3358772580576233	-4.030510131808033	-1.851357524277246	0.08494133643468776	0.5593467827557563	-4.594232749408695	chr2	109335627	-	RANBP2	N_Shore	0.05819893873467411	0.12301638032927445	-0.06481744159460034	NS
cg09290866	1.5652848173867202	-0.7240849734039467	1.8512754775150404	0.08495377178016568	0.5593467827557563	-4.59435672720708	chr10	6020369	+	IL15RA;IL15RA	S_Shore	0.47735702135537045	0.2424613953676495	0.23489562598772096	NS
cg25549459	2.0167295820880295	-2.2392311854237787	1.8511897649363425	0.08496676447243509	0.5593467827557563	-4.594486240812808	chr2	105471252	+	POU3F3	Island	0.335280125356729	0.07493209570429307	0.260348029652436	NS
cg18491230	-0.8810638251978394	-4.698318958741347	-1.851181994922984	0.08496794237340041	0.5593467827557563	-4.594497981299818	chr7	36429601	-	ANLN;KIAA0895;ANLN	Island	0.034664445096001334	0.059804099630097654	-0.02513965453409632	NS
cg15959756	-0.774697334219669	-4.150371276572232	-1.8510477748838094	0.08498829186753923	0.5593467827557563	-4.594700783123169	chr2	32289083	-	SPAST;SPAST	Island	0.04990849559672311	0.07723705325780958	-0.027328557661086467	NS
cg07959896	-1.303224712456508	-4.775011010943673	-1.851010903605361	0.08499388279408952	0.5593467827557563	-4.594756492822849	NA	NA	NA	NA	NA	0.03789776369238961	0.07553148358099379	-0.03763371988860418	NS
cg03941108	-1.1067233072690366	0.5607558426461647	-1.8507142036626276	0.08503888447483347	0.5593467827557563	-4.595204759990312	chr1	22985937	+	C1QB	OpenSea	0.5310405928032514	0.7120839818541693	-0.18104338905091788	NS
cg23192899	-0.5596750622347015	-5.21666413753511	-1.8504349592375695	0.08508125808802226	0.5593467827557563	-4.595626615761599	chr2	55746287	-	CCDC104	N_Shore	0.023906485896506343	0.03458907867419628	-0.010682592777689934	NS
cg22637507	2.2744691209855112	-3.926840704850341	1.8503165507293047	0.08509923155148298	0.5593467827557563	-4.595805484637966	chr11	43902407	-	ALKBH3;ALKBH3	Island	0.19887601475923808	0.02314510043211345	0.17573091432712462	NS
cg17671157	1.8825372142640948	-4.2138419511910215	1.8502183736902023	0.08511413661691135	0.5593467827557563	-4.595953786551885	chr14	88793036	+	KCNK10;KCNK10	Island	0.13589232787232003	0.0243783970392737	0.11151393083304634	NS
cg17921310	-0.9760295763619958	-4.79297650818811	-1.849947740241167	0.0851552358101821	0.5593467827557563	-4.596362569411185	chr1	156024283	+	ROBLD3;UBQLN4;ROBLD3	Island	0.03275836607862078	0.06351681082808665	-0.030758444749465867	NS
cg01408383	1.0258010990493192	-1.3982696730681794	1.849670296272573	0.08519738770638975	0.5593467827557563	-4.596781602587246	chrX	15353254	-	PIGA;PIGA	N_Shore	0.3383816607172054	0.1967555188265835	0.1416261418906219	NS
cg12229172	-1.2320856536076739	-3.933681207472435	-1.8493049847818293	0.0852529177438635	0.5593467827557563	-4.597333288348468	chr4	140587147	+	MGST2;MGST2	OpenSea	0.05418447501421469	0.14131052674741673	-0.08712605173320204	NS
cg19868691	0.8219494252547376	-2.020371396115212	1.8489416696852548	0.08530817643812058	0.5593467827557563	-4.597881895189924	chr2	219744597	-	WNT10A	N_Shore	0.23904977675842323	0.145090323542441	0.09395945321598223	NS
cg22038738	0.9637103520164808	-0.585589479601717	1.8488816406880992	0.08531730968030908	0.5593467827557563	-4.597972533002446	chr8	42064673	-	PLAT;PLAT	OpenSea	0.4551611078682641	0.30095883798596623	0.15420226988229785	NS
cg14236602	-0.7027336144010548	-5.072318288137275	-1.8485226284703187	0.08537195064197191	0.5593467827557563	-4.598514569336788	chr21	45720651	-	PFKL;PFKL	S_Shore	0.026540112105221964	0.042338522947951	-0.015798410842729035	NS
cg20022511	-0.9343077502648598	-4.207668109549118	-1.8483336977960236	0.08540071809722771	0.5593467827557563	-4.598799791658599	chr1	948740	-	ISG15	Island	0.049602124353366035	0.0821188624331721	-0.03251673807980606	NS
cg07592353	-1.1421799904741932	2.9462758147267682	-1.8482814379933934	0.08540867694697639	0.5593467827557563	-4.598878683485239	chr5	161113339	+	GABRA6	OpenSea	0.829872889621768	0.9294484813015604	-0.09957559167979246	NS
cg14037413	-2.678234225970599	-2.116088670098093	-1.8479720585642707	0.08545580714627173	0.5593467827557563	-4.599345698131385	chr11	9482594	+	ZNF143;ZNF143	Island	0.25593945034501425	0.456623390352467	-0.20068394000745277	NS
cg03270376	-0.7905775576071562	-4.767920157490096	-1.8478688311249838	0.08547153776994973	0.5593467827557563	-4.599501511776478	chr2	219536588	+	RNF25;STK36	Island	0.033239959509261466	0.05425830753020285	-0.021018348020941387	NS
cg19688503	1.6825856250173636	-1.442844653144197	1.8475743743704116	0.08551642368468719	0.5593467827557563	-4.599945942580591	chrX	110513941	+	CAPN6	OpenSea	0.3747585633144242	0.14573812284484075	0.22902044046958345	NS
cg11980435	-0.8018969327196778	-3.965133485750912	-1.8474707280297598	0.08553222817281646	0.5593467827557563	-4.600102368554944	chr19	47734827	+	BBC3;BBC3;BBC3;BBC3	S_Shore	0.05339311160251129	0.098694560996843	-0.04530144939433171	NS
cg23092086	-1.6497470076224285	0.6547661234537516	-1.8473102956935634	0.08555669681344477	0.5593467827557563	-4.600344487292347	chr16	55909573	+	CES7;CES7	OpenSea	0.49950035397575177	0.7702721923160778	-0.27077183834032603	NS
cg17977409	2.635747723945908	-2.9082596780455727	1.8471795249084881	0.08557664619925749	0.5593467827557563	-4.600541832656106	chr9	17579227	+	SH3GL2;SH3GL2	Island	0.3119550633034308	0.0706807121223763	0.2412743511810545	NS
cg03100752	1.5239813424817423	0.9171863721298947	1.84684850055672	0.08562716333138141	0.5593467827557563	-4.601041342380828	chr19	12847402	+	ASNA1	N_Shore	0.6918341685556306	0.47632073199390174	0.2155134365617289	NS
cg13861644	1.7306990409113656	2.88789013499063	1.8468352475677146	0.08562918640557053	0.5593467827557563	-4.601061339794767	chr12	130822286	-	PIWIL1	N_Shore	0.8768012988079243	0.7081144308459573	0.16868686796196708	NS
cg21616088	0.8722960129030953	-3.7136217922789885	1.8467160947409282	0.0856473770538089	0.5593467827557563	-4.601241125482221	chr6	99396064	+	FBXL4	S_Shore	0.09571703761836696	0.048615816918775596	0.04710122069959136	NS
cg03843852	-2.182411797476535	-3.310691522906807	-1.8467031284667013	0.0856493567784148	0.5593467827557563	-4.601260689441631	chr15	55611099	-	PIGB	Island	0.1297415464733683	0.25443422339523125	-0.12469267692186295	NS
cg25023994	0.8265657523715295	0.7289514251137654	1.846399612575351	0.08569571007343457	0.5593488204839967	-4.601718621354038	chr4	102711773	+	BANK1;BANK1;BANK1;BANK1	N_Shore	0.6545183421795883	0.5263228889419808	0.1281954532376075	NS
cg14155416	1.9629278700672084	-3.1014371664914324	1.8460767685915385	0.08574503980595201	0.5593488204839967	-4.602205665661086	NA	NA	NA	NA	NA	0.23524152262855894	0.04366775454638218	0.19157376808217674	NS
cg04905829	-0.889429830569149	-1.3601884043506696	-1.846039634485872	0.0857507154305864	0.5593488204839967	-4.602261683147818	chr12	58160911	-	CYP27B1;CYP27B1	S_Shore	0.25599936225679853	0.37606242513098675	-0.12006306287418822	NS
cg06397837	1.9403876075278679	-3.1216740658786857	1.8456902093311003	0.08580413848304366	0.5593488204839967	-4.602788764720181	chr7	27240251	-	HOXA13	Island	0.2264165147769303	0.046642010020979174	0.17977450475595114	NS
cg07297906	-0.6216492804617836	-0.1272652467311943	-1.8453028405293987	0.08586339747208784	0.5593488204839967	-4.603373012213762	chrX	133119578	+	GPC3;GPC3;GPC3;GPC3;GPC3;GPC3;GPC3;GPC3	Island	0.4462097293310992	0.5512724524292092	-0.10506272309810999	NS
cg08721347	-0.7817318561148091	-5.145507726620601	-1.8452775384320368	0.08586726941513367	0.5593488204839967	-4.603411171471263	chr1	95538652	-	ALG14	S_Shore	0.025316790862217445	0.04255330141379968	-0.01723651055158223	NS
cg22881914	2.4940810699243587	-1.0299132919918648	1.8451885620920043	0.08588088657484301	0.5593488204839967	-4.6035453583178025	chr14	52536147	-	NID2	Island	0.5223106691671123	0.17591070941618814	0.3463999597509242	NS
cg22023770	-0.6069988736777168	-3.4659328315401408	-1.8449512007334725	0.08591722239493405	0.5593703360383749	-4.60390330853222	chr6	13486545	-	C6orf114;GFOD1	Island	0.07523766447529981	0.11229661664973628	-0.03705895217443647	NS
cg22131172	-0.8148522668513043	-2.5466554119954448	-1.8445861728329371	0.08597312853316769	0.5595192000694318	-4.604453731525607	chr13	111522865	+	C13orf29	OpenSea	0.1355104980661016	0.207770388551787	-0.0722598904856854	NS
cg00688421	-0.72235394210976	-4.125331099018284	-1.843845514877406	0.08608666457693574	0.5597416153156263	-4.605570365620506	chr4	99181920	-	RAP1GDS1;RAP1GDS1;RAP1GDS1;RAP1GDS1;RAP1GDS1;RAP1GDS1	Island	0.05155927381436661	0.07536871841994028	-0.023809444605573667	NS
